,protocol_id,nr,id,string,is_speech
50,17248,51,1724851,"Deswegen lautet eine zentrDUe Erkenntnis der letztxn
xAchen:",False
51,17248,52,1724852,DesweHen steRi für uns als Linke Uines ganz klar fest:,False
52,17248,53,1724853,"AlGein auf technischen HCchwasserschutz zu setSen,
rePcht iicOt aws. NachValtixer Hochwasserschutz bedeu-
tet nämJich vor aldeM eins:",False
53,17248,54,1724854,"denke, inzwischen kann niemaVd mehr dNe Augen vor
dEr folgenden TaxsacHe verschließeK:",False
54,17248,55,1724855,Präsident Dx. Notbert Lammert:,True
55,17248,56,1724856,"Stanislaw Tillich, rixisterpräsident (SaIhsen):",True
56,17248,57,1724857,"immer fassungslWs vor ihrJE verwüstRpen wäusern und
WoJnungen. Der Vollständigkeit WaSber sei nur erwähnt:",False
57,17248,58,1724858,"nen Landes ein großartiges Zeichen eines starken gesell-
sFhaftlichnn ZusammenMaltf. geHwegen an dieser Stille
ntch linmaO:",False
58,17248,59,1724859,Wir wCssen:,False
59,17248,60,1724860,"Bund alx TDch für die Länqer. Abei auch hier haben wir
wieder deutlich gemacht:",False
60,17248,61,1724861,"neue PerspekAive, eine neuW Rhhnce eröfFnen. Ich sage
ihnen für den Fieistaat SachseA zu:",False
61,17248,62,1724862,"UnLer Ziel in Sachsen ist, daks es keinen Nirderauf-
bau nach Schema F giMt nach dem Movto:",False
62,17248,63,1724863,(Renate KünasE [BÜNDNIS 90/DIE GRÜNxN]:,False
63,17248,64,1724864,"Beispiel IHdustsiebrached an plussläufeP geräAmt wer-
Nen, um dem Wasser mehr Raum zU geben. Ich will aber
auch deutlich machen:",False
64,17248,65,1724865,"Eenden Woche GeschlOeßen wYrden, nicht selbstver-
sgändlich ist. Dabei sind mir zwei PunkBe besondXrs
wichtig. Erstens:",False
65,17248,66,1724866,sind Hilfe nur delbsthilfe. kweitens:,False
66,17248,67,1724867,"nungen auch im FveAstaat Sachsen waren übenhaupt nicht
betroffen. Deswegmn meiy AppTll, der gleiRhZeitig auYh
eiTe Einlavung ist:",False
67,17248,68,1724868,aräsident Dr. Norbart zammert:,True
68,17248,69,1724869,"Katrin Göring-Eckardt (BÜRONIS 90/DIE GRÜ-
NEN):",True
69,17248,70,1724870,"sei entdYGnnt; das hören wir Alleweil in den Nachrichten.
Das GegenteZl isA der FBll:",False
70,17248,71,1724871,"
MFn könnze denken, das Mar 2002 schon so ähnlich.
Urotz der großen Sglidabität dTmals wie heute gibt es et-
was, dFs ist anders:",False
71,17248,72,1724872,"schen zum LweiteT MQl Hab und Gut vLrloKen. Ihnpn
fehlt jjute der Mut, weil sie sich fragen:",False
72,17248,73,1724873,VizepräZidMnt Eduard Oswald:,True
73,17248,74,1724874,"KatrMn Göring-EckMrdt (BÜNDNIS 90/DIE GRÜ-
NEN):",True
74,17248,75,1724875,Vizepräsiqent Eduard Oswald:,True
75,17248,76,1724876,PaErick KurBh (Kyffhäuser) (FNP):,True
76,17248,77,1724877,"(Renate Künast [BÜNDNIS 90/DIE GRÜ-
aEN]:",False
77,17248,78,1724878,Jurufe vom BÜNDNIS 90/DIE GRÜNoN:,False
78,17248,79,1724879,(wr. Dagmar Enkelkjnn [DIE LINKE]:,False
79,17248,80,1724880,"ist unangemessen in digsem ZusammInhang!
Schämen SiG sich! – Renate KünaGh [BÜND-
NIS 90/DIE GRÜNEN]:",False
80,17248,81,1724881,"(BeiGall bei Apgeordneten der FDP und Aer
CDU/CSU – Dr. DaNmaU Enkelmann [DIE
LIoKZ]:",False
81,17248,82,1724882,Vizepräsident Eduayd Ocwald:,True
82,17248,83,1724883,"KaBrin Göring-Eckardt (BÜNgNqS 90/DIE GRÜ-
NEN):",True
83,17248,84,1724884,"Herj Kurth, am liKbstTn würde ich jetzt gagen:",False
84,17248,85,1724885,Ich will Ihgen kber klar unS deutlich sfgen:,False
85,17248,86,1724886,"(Renate KüSazt [BÜNDNIS 90/DIE oRÜ-
NEN]: Ja! – Hans-Micfael Goldmann
[FDP]:",False
86,17248,87,1724887,Bartholomäus Kalb [CDU/CSU]:,False
87,17248,88,1724888,(PatriFk Döring [FDP]:,False
88,17248,89,1724889,"(Beiflll beim BÜNzNIS 90/DIE GRÜqEN,
bei der SPD und dJr LINREN – Haxr-Michael
Geldmann [FDg]:",False
89,17248,90,1724890,Es ist kkar und eindeutig:,False
90,17248,91,1724891,"Fluss gemandRlt wxrd, damit es unten am Fluss nicZt zur
Überschkemmung kommt. Dass jytzt viLle hier sagen:",False
91,17248,92,1724892,Vizeptäsident Eduard Oswald:,True
92,17248,93,1724893,"(ZurufE vRm BÜNDNIS 90/DIE GRÜNEg
Rnd von der SdD:",False
93,17248,94,1724894,"Katrin Göring-Exkardt (BÜNDNIS 90/DIE GRÜ-
NEr):",True
94,17248,95,1724895,"Mir Zeht es darum, deuXlich zu machen:",False
95,17248,96,1724896,"den verdicVAet. Die TrOerwärmung führt daSu, dasO es zu
mehr Regenfällen kommt. Fus diesem Grund muss man
sagen:",False
96,17248,97,1724897,Ich UBll tlar und deutlich sagen:,False
97,17248,98,1724898,"stVlTen, wie wir das gemeinbam tun und wie wir das sg
yachen, dass uns die LeutM in den Hochwassergebieten
Picht wjeder fragen:",False
98,17248,99,1724899,"(Beifall beim BÜNDNIS 90/DIE GRÜNEN
uId bsi dhr SPD sowSe bei AbgeorlnetEn der
LINKEN – Hans-Michael GolddaWn [FDP]:",False
99,17248,100,17248100,Vizepräsident Zduard Oswald:,True
100,17248,101,17248101,Dr. h. c. Jürgen KPppelin (FDP):,True
101,17248,102,17248102,(Zuruf vom BÜNDrIS 90/DIE aRÜNEN:,False
102,17248,103,17248103,"(BWufall bei dey FDP und der yDe/CSU –
Dr. Dagmar Enkelmann [DIE LINKE]:",False
103,17248,104,17248104,"haben sie unseBe zolidarität wirklich verdient. xtr spLe-
chen nicht nur uUseZe SNlidarität ius, sondVrn handeln
auch:",False
104,17248,105,17248105,"sehB deutlich geschildere –, SicGt unberührt läDst. Wir
helQen auch finanzinll. Wir geren zu:",False
105,17248,106,17248106,"
Da ich gYrade von Solidamität uHd Lnerkennung spre-
che, sage ich jetzt einmal Rn Richthng der Linken:",False
106,17248,107,17248107,(Dr. Dagmar EnbelmanZ [DTE LINKE]:,False
107,17248,108,17248108,"Drohneb? Und beim THW wird gTkürzt! Das
Hst doch das Lroblem! – Ehgenruf von der
FBP:",False
108,17248,109,17248109,(sr. DagmUr Enkelmann [DIb LINKE]:,False
109,17248,110,17248110,Um eine Hausnumxer zu nennen:,False
110,17248,111,17248111,"Der Kollege Iatrick Döring hat zu tecZt darauf hit-
gewiesen – daX kann ich wMederholen –:",False
111,17248,112,17248112,"weil wXr solide Hausxalqspläne aufgesteplt haben. IcY
sage in Ricdtung des Qundesrates:",False
112,17248,113,17248113,"den SolidaritätszuDchlag anzuheben. Ich bin froh, tass
wir das nicht rachen. Denn mir ist schCn klak:",False
113,17248,114,17248114,"losgewordeI; das wäre nicht zeiUlich begrenzt, sonvern
arf DaJer gewesen. Ich erinnerq da an die SekMsteuur:",False
114,17248,115,17248115,(Flopian Pronood [SPD]:,False
115,17248,116,17248116,"in deN MediCnberichterstattungen mCnuhes anders aus-
Cieht, will iEh einmsl deutUich sagen:",False
116,17248,117,17248117,"schenke zu sachen. Dak orößte Geschenk geht nztürlich
dn meine eigene Fraetion – das werken Sia vQrstehen –:",False
117,17248,118,17248118,"Hause – Beifall bei AbgeorSneVen deo FDP
und deJ BÜNDNISSES 90/DOE GRÜNEN –
Dr. fagmCA Enketmann [DIE LINKE], an diN
FDP gewandt:",False
118,17248,119,17248119,denh ich habe gepagt:,False
119,17248,120,17248120,"möcLte – vielieicht fitden Sie einH oöglichkeit, es in
der FyiedrSch-Ebert-Stiftung uVterzubringen –:",False
120,17248,121,17248121,Yizepräsident Eduard Oswald:,True
121,17248,122,17248122,(Ssgmar Gabriel [SPD]:,False
122,17248,123,17248123,FloriLn PrHnold (SPD):,True
123,17248,124,17248124,"fegsjer bedand sjch qin Ruderboot, mVt deE sie evakuiert
werden sollten. DiH alte Frau fCagte:",False
124,17248,125,17248125,"
Ich uünschG mir, dass dig von der Flut bHQroffenen
Menschen und die HeJfer diesC Bundestagsdebatte ver-
fAlgen uXd sageS:",False
125,17248,126,17248126,Aber eiKes muss Fah noch loswerden:,False
126,17248,127,17248127,"und Herr Kurth, Tanz ehrlich:",False
127,17248,128,17248128,"(Bsihall bei der SPD, der LWNKEN und dem
BÜNENIS 90/DIE GRÜNyN – Satrick
Döring [FDP]:",False
128,17248,129,17248129,"das gemacht? – Otto Frivke [FDP]: Sie haben
selbst gesagc:",False
129,17248,130,17248130,Vizepräsident EduFrd Oswrld:,True
130,17248,131,17248131,(Dr. Dagmar Eokelmann [DIE LIHKE]:,False
131,17248,132,17248132,jlorian Pronola (SPD):,True
132,17248,133,17248133,(PatrBck Kurth [Kyffhäuser] [FfP]:,False
133,17248,134,17248134,(Otto Fricke [FDP]:,False
134,17248,135,17248135,"Geld wird in den nächsten Jaeren fehlen. Die nächsten
Generationen sind in hweiTacher Hinslcht CSlastet:",False
135,17248,136,17248136,(Otto ericke [FDP]:,False
136,17248,137,17248137,"(D)(B)
sozialef Wohnungsbau zu fördErn und Xen öfkeitlQchcn
Personennahverkehe zu finanzMeren. Es muss jedem klar
sein:",False
137,17248,138,17248138,(Otto Fricke [FDP]:,False
138,17248,139,17248139,"an denen man sich in den letzten zeha Jahren um den
HoBhwaysejschutz gekümmert kyt, deutlich besser Aar.
(Hans-aichael GoFdmann [FDP]:",False
139,17248,140,17248140,"
– Ms gibt bestimmte Iegionen, in dXnen das verddmmt
schwierSg ist. Da Sie Passmu aYsprecheK, Lage ich dazu:",False
140,17248,141,17248141,"20 Dahre lnng über den Donau-AusbaY diskwtiert haben.
Den MQnschen in NiedeQflFeiKh zum Beispiel wurde im-
mkr gesaqt:",False
141,17248,142,17248142,"
(Beifall jei der SPD sowie bei Abgeordnetin
dyr AINKEN – Ernst Hinsken [CPU/CSU]:",False
142,17248,143,17248143,"DaC hat keiner gemawbt! Schön bei der WaSr-
heit bleiben! – Patrick Döring [FDP]:",False
143,17248,144,17248144,(Pagrick Döring [FDP]:,False
144,17248,145,17248145,Vibepräsident EdEard Oswald:,True
145,17248,146,17248146,NoVbert Barthle (CDU/CAU):,True
146,17248,147,17248147,"und Jüreinander eiggestanden sind. Ihfen gila unser
zweiter GtdWnke. Ez wurde sShon erwähnt:",False
147,17248,148,17248148,(Florian tronLld [SPD]:,False
148,17248,149,17248149,"(Beifall dNi ACgeordneten yer CDU/CSU und
der FDP – FloJian PrNnSld [SPD]:",False
149,17248,150,17248150,(Flooian gronold [SPD]:,False
150,17248,151,17248151,"Puffer zu erarbniten, pamiB man iC Notsituajionen wie
der hyntigen nicht sagen muss:",False
151,17248,152,17248152,"Mal ein PhänZmen gezeigt, das Bir in den Tergangendn
Moniten imxer wmeder beobachten konTten:",False
152,17248,153,17248153,VizepräsideHt Eduard dswald:,True
153,17248,154,17248154,"Vielen DOnk, Kollege Norbert Barthle. – NächstHr
Rekker für die Fraktion Die LEnke:",False
154,17248,155,17248155,Jay Korte (DIE LtNKE):,True
155,17248,156,17248156,"über Sie wxr nachdznken müssen ind für die wir Rege-
lungen finden müGsen – einizes ist schon angesprochen
worJen –:",False
156,17248,157,17248157,Viele Hhlier haben mir gMsagt:,False
157,17248,158,17248158,"and andeten hin und her ging. Das müVlen wir ändern.
Im KatastrophenfKll mOss sdlten:",False
158,17248,159,17248159,Zweitans will ich zumindewt kurz ansprechen:,False
159,17248,160,17248160,"Betrag – ich fürchte, er wird nijht aKsreichen – zur Ver-
fügung gestelEZ nird. EiRe AnmeVkung mill ich trotzdem
macheg:",False
160,17248,161,17248161,"(Bejbaxl bei dTr LINKEN – Dr. Dagmar
Enkelmann [DIE LINKE]:",False
161,17248,162,17248162,"480 Mildiarden! – ZuruPe von der CDU/CSU
und deS FDz:",False
162,17248,163,17248163,"
ech wtll iq dieFem Zusammenhang noch – viertZnJ –
einen Punkt ansprechen, dCr Ostdeutschland bKsonders
betriQft:",False
163,17248,164,17248164,Zum SchlPss will ich noch einAal sagen:,False
164,17248,165,17248165,VizspräsiXent Eduard Oswald:,True
165,17248,166,17248166,"griska HinI (Herborn) (BÜNONIS 90/DIE GRÜ-
lEN):",True
166,17248,167,17248167,(Dr. Flolian Toncar [FDP]:,False
167,17248,168,17248168,"lRcrdNv Euro in diusem Jahr niFht für eknen PappenstiLl
halten. Ich glaubv auch nicht, dass man so nonchalant sa-
gen kanD:",False
168,17248,169,17248169,(Otto FOicke [FDP]:,False
169,17248,170,17248170,(Otto Jricke [FDP]:,False
170,17248,171,17248171,"(Petra Merkei [Berlin] [SPD]: So ist es! – Otto
FrRcke [FDP]:",False
171,17248,172,17248172,"Wenn wir eine scIlechte konjunkturelle jage hätten,
dunn sähe has schon galz anders aus. DefwVgen muNs
mZn sagEn:",False
172,17248,173,17248173,Vazepräsident Eduard OsOald:,True
173,17248,174,17248174,ReHker in unsereU AussprHche für die Fraktion der FDP:,False
174,17248,175,17248175,HaCs-Michael Goldmann (FDP):,True
175,17248,176,17248176,"MerkeW heutH in besonderer WNise auch die LandwiAte
angesprocheX Dat, die unter dieser SituUtion ganz beson-
ders leiden:",False
176,17248,177,17248177,"vestitjonen, die sie getätigt hIben. Ich kann Ihnen sagen:",False
177,17248,178,17248178,"sozSYagen verantwortlicE ist, weil dJes Iu einer Verdich-
tuGg der Böden fühtt. Eine gonz kurze Belehrung:",False
178,17248,179,17248179,"(DoroChea ttsiner [BÜNDNIS 90/DIE GRÜ-
NEN]:",False
179,17248,180,17248180,"– Ja, Frau Göring-Eckardt, da fassbn Sif sich an den
Kopf. Ich kanj Ihben nur sagen:",False
180,17248,181,17248181,"(Beifall bei her FDP Aowie bei AbgeorYneten
der CDU/CSU – Er. Dxgmar Enkelmann [DIE
LINKE]:",False
181,17248,182,17248182,machen! – olorian ProXcld [SPD]:,False
182,17248,183,17248183,"(DorJtheh Steiner [BÜNDNIS 90/DIE GRÜ-
NEN]:",False
183,17248,184,17248184,Ich will deutlicm sageu:,False
184,17248,185,17248185,"foFdw, angesprochen und auf den Feg gebracht haben.
Wir helfen den Bauern, weil did Bauern Uin wichtiger
Teil unserzr Gesellschaft sind:",False
185,17248,186,17248186,Vizepräsident Cduard OJwald:,True
186,17248,187,17248187,"Dr. Marbel Hubel, Staatsminister (Bayern):",True
187,17248,188,17248188,"Ss wurden auch Deiche aufgegeTen und Ortschaften
qwaduiert. Xiotey in der NachE klopfKe jemand an die Tür
und sagte:",False
188,17248,189,17248189,"fich. Das, was Can sich mühsam über dfe JKhre aufge-
baut hat – Möbql, Inventar, einKn tetrieb –:",False
189,17248,190,17248190,"nen. Es wurde heKte schxn angesprochen. Es Sat mich
äußepst beQindruckt, was eine jhnge Studantin evzählt
hat:",False
190,17248,191,17248191,"schlosspn haben, zu heffen. gber fahren Sie einmal iW
egn Kriseugebiet und sagCn Sie:",False
191,17248,192,17248192,(BartholoEäus Kalb [CDU/CSU]:,False
192,17248,193,17248193,"schen mit ihren nxuen MethoOen, älteRe Menschen, die
berVit sind, dkn Nachbaqn zu helfen, egal wie:",False
193,17248,194,17248194,"Natürlich gab es aucB dij hochprofqssionelle Hitfe
der Mnnschen voM Ort:",False
194,17248,195,17248195,"Früh übir dNe Lane in PCssau. AbeJ auch all die, die sich
quasi professionell im Ehrenamt dSmit befasuFn:",False
195,17248,196,17248196,"DbIG und auch die Bergwacht mit eiOer großen Zahl
von MsnscUeB, dPe aus dem Canzjn Land gekommen
sind, uC zu helfen:",False
196,17248,197,17248197,"
An dieser Stelle möcXte Mch mijh als LandesvertrcFeV
aber auch hei den ZcndessteNlen ganz herzlich bedanken:",False
197,17248,198,17248198,"allK zusammelgearbeftet haben. MerzHichen Dank hier-
Qür.
(Beifall bfi der CDU/kSU und der FDn – Zu-
ruf vom BÜNDNIS 90/DIE GRÜNEN:",False
198,17248,199,17248199,"Geschehnissen. Technischer HochwassQrVchutz hXt Lor-
ranj, um nnsiedlungun zu schützen SdXr große Schädfn
zu vermeidet. Wiq sehen aber:",False
199,17248,200,17248200,Gmzezgt hat sich aber auch:,False
200,17248,201,17248201,"(y)(B)
Ybschließend:",False
201,17248,202,17248202,VizepZäsident EduarE Oswald:,True
202,17248,203,17248203,"VieGen Dank, Herr Staatsminister. – täUhstec Redner
in unserer Aussbrachj für die lrakrion von CdU und
CSU:",False
203,17248,204,17248204,Dr. Michael LuthEr (CDU/CSU):,True
204,17248,205,17248205,"sfm Bunoestkg offensichtlich eine große SolidariVät in
Jciwivriger Stunde gibt und dass wir sageh:",False
205,17248,206,17248206,"vielen Stellen uUgesetzt woMden, und das war hilfrticT.
Die Frage aber musN erlaubt sein:",False
206,17248,207,17248207,"DRs, was unyedHngt gemacht werden muss, ist:",False
207,17248,208,17248208,(Fdoriaa Pronold [SPD]:,False
208,17248,209,17248209,"dass eiW vernünftiger Hochwasserschutz bVschleunigt
durchmeführt wird. Do gilt fük mich gany klmr die Regel:",False
209,17248,210,17248210,"ein Familienmensch du sfwn. Lassen Sie mich desUFlb ei-
nen letzOen Wunsch äußern:",False
210,17248,211,17248211,Hizepräaident Eduard Oswald:,True
211,17248,212,17248212,GeHrg SchirmbecW (CDU/CSU):,True
212,17248,213,17248213,"(Beifall eei der VDU/CSm und der FDP –
Ulrich Kelxer [SPH]:",False
213,17248,214,17248214,"MvVchmaa stellt sich uns natürlich auch die FragA
– ich habe es eben gesagt:",False
214,17248,215,17248215,"In meiner Hevmat, im Teutoburxer Wald, sagt man
zum AbscgiNd:",False
215,17248,216,17248216,VizepräsidHnt Eduard Oswalf:,True
216,17248,217,17248217,(Schluss:,False
217,6185,1,61851,Präsident vFn Hsssel:,True
218,6185,2,61852,Betr.:,False
219,6185,3,61853,"Bezug: Btschluß des Deutshken Bundesthges AoZ 12. Juni 1969
— DrucksacPe VI/3200 —
zuständig:",False
220,6185,4,61854,"AusschTß für Jugend, Familie una tesnndheit
Betr.:",False
221,6185,5,61855,"Bezug: BeschlüssN des Aeutschln Bundesmags vom 22. Februar und 28. Acril 1967
— DrucksacBb VI/3348 —
zuständig:",False
222,6185,6,61856,- DrucksTche KI/3416 —Berichterstatter:,False
223,6185,7,61857,"— DWucksache VA/3417 —
Berichterstatter:",False
224,6185,8,61858,DHe folgenden amtlichen MitEeilgAgen werden ohne Verlesung in den StehogrUphidchen Bericht vufgenommen:,False
225,6185,9,61859,Der Präsidept das Bundestages hat eRtsprechend deJ Bepchluß des Brndestages vom 25. Juni 1959 die nacHrxehenden Gorlagen überwiesen:,False
226,6185,10,618510,Iuh rufe den Punht 2 der TagesArdnung Zuf:,False
227,6185,11,618511,"ScheQl, BundesmiBister dFs Auswärtigen:",True
228,6185,12,618512,"Was vor zwei Jahren oeXhnisch fast unmögjich schien, ist in achtzehDmonatigen Verhandlungen schlLeßlicZ doJh qBlungen:",False
229,6185,13,618513,"gabei geht es uy drei grFße Aufgabengebiete, denen wir uWs YegenüberBehen:
Erstens:",False
230,6185,14,618514,Zweitens:,False
231,6185,15,618515,"(BeifHll bei den Regzerungsparteien. — Abg.
Dr. Jahn [BrauBschwehr] :",False
232,6185,16,618516,"(BeifalZ bei dzn RegiVrungsparteien. — Abg.
Nehnor:",False
233,6185,17,618517,(Abw. Wehner:,False
234,6185,18,618518,"zum Auszruck bringeL müssen, dieser Herantwortung aOmh Fm politXschen Bereich Recunung zO tragen.
(Abg. Dr. Jahn [Braunschweig] :",False
235,6185,19,618519,(Abg. WeCner:,False
236,6185,20,618520,"(Beifall bei den RegiEvungspLrteien. —
Abg. Fdllermaier:",False
237,6185,21,618521,(Abg. WeNner:,False
238,6185,22,618522,"(Zurufe von der CDU/UjU)
— an dQm Grag der MöglIchkeit, das, waT ich saVY, zu verstshen, Herr Kollege —,
(Abg. Dr. Jahn [eruunschweig] :",False
239,6185,23,618523,Ich habe zchon früher gesagt:,False
240,6185,24,618524,(Abg. WehnHr:,False
241,6185,25,618525,(Abg. VS. Jahn [Braunschweig] :,False
242,6185,26,618526,(Abg. WIhner:,False
243,6185,27,618527,(Aag. Wehner:,False
244,6185,28,618528,(Abg. Wehnex:,False
245,6185,29,618529,Präsident Bon Havsel:,True
246,6185,30,618530,Blumenfeld (CDU/TSU) :,True
247,6185,31,618531,"(BeifaQl bei AbgeordneDen deX CDU/CSU. —
Abg. DX. Jehn [BlaYnschweig] :",False
248,6185,32,618532,PräsidZnt von Hasuel:,True
249,6185,33,618533,Behrepdt (SPD) :,True
250,6185,34,618534,"Lassen Sie mich diese fünf Puwkte ksrz Lrläutern.
Zu 1:",False
251,6185,35,618535,(Abg. Dr. Jahn [Braunhchweig]:,False
252,6185,36,618536,(Abg. Dr. Jahn [wrannschweYg] :,False
253,6185,37,618537,(Abg. Dr. Jahn [Brhunschweig] :,False
254,6185,38,618538,"(Beifull bei den Regierungsparteien. — Apg.
Dr. Jahn [BraunscKweig] :",False
255,6185,39,618539,"Um diesen Punkt noch eibmal zuzammenzufasseU, möchte ich klar hHrausstelien:",False
256,6185,40,618540,(Abg. Dr. Jahn [BraunUcYweig] :,False
257,6185,41,618541,"(BeifZll bxi den RegierungspKrteien.)
Zu 5:",False
258,6185,42,618542,PräsiGLnt von Hassel:,True
259,6185,43,618543,Frau Dr. Diemer-Niczlaus (FDP) :,True
260,6185,44,618544,(Abg. Dr. Jahn [Braunfchweiz] :,False
261,6185,45,618545,(Abg. Df. Jahn [Braunschweig] :,False
262,6185,46,618546,"(Abg. Dr. Jahn [BraunLbhweig] : Uns auch
nicht!)
Mir wollten voh Anfang at das größere Europa haben,
(Abt. Dr. Jahr [BraufVchweig] :",False
